CURSO,TURNO,CAMPUS,ANO,SEM,QUANTIDADE,CATEGORIA_TURNO,ANO_STR,DATA,SIGLA_CURSO
47A-COMUNICAÇÃO SOCIAL,NOTURNO,JUIZ DE FORA,2008,1,25,OUTRO,Ano-2008,2008-01-01,47A
47A-COMUNICAÇÃO SOCIAL,NOTURNO,JUIZ DE FORA,2008,2,26,OUTRO,Ano-2008,2008-07-01,47A
47A-COMUNICAÇÃO SOCIAL,NOTURNO,JUIZ DE FORA,2009,1,25,OUTRO,Ano-2009,2009-01-01,47A
47A-COMUNICAÇÃO SOCIAL,NOTURNO,JUIZ DE FORA,2009,2,26,OUTRO,Ano-2009,2009-07-01,47A
47A-COMUNICAÇÃO SOCIAL,NOTURNO,JUIZ DE FORA,2010,1,35,OUTRO,Ano-2010,2010-01-01,47A
47A-COMUNICAÇÃO SOCIAL,NOTURNO,JUIZ DE FORA,2010,2,2,OUTRO,Ano-2010,2010-07-01,47A
47A-COMUNICAÇÃO SOCIAL,NOTURNO,JUIZ DE FORA,2011,1,39,OUTRO,Ano-2011,2011-01-01,47A
48A-TURISMO,NOTURNO,JUIZ DE FORA,1996,1,1,OUTRO,Ano-1996,1996-01-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,1998,2,1,OUTRO,Ano-1998,1998-07-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,1999,2,1,OUTRO,Ano-1999,1999-07-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2000,1,65,OUTRO,Ano-2000,2000-01-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2000,2,11,OUTRO,Ano-2000,2000-07-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2001,1,15,OUTRO,Ano-2001,2001-01-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2001,2,22,OUTRO,Ano-2001,2001-07-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2002,1,37,OUTRO,Ano-2002,2002-01-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2002,2,48,OUTRO,Ano-2002,2002-07-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2003,1,49,OUTRO,Ano-2003,2003-01-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2003,2,4,OUTRO,Ano-2003,2003-07-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2004,1,79,OUTRO,Ano-2004,2004-01-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2004,2,26,OUTRO,Ano-2004,2004-07-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2005,1,74,OUTRO,Ano-2005,2005-01-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2006,1,47,OUTRO,Ano-2006,2006-01-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2007,1,46,OUTRO,Ano-2007,2007-01-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2008,1,46,OUTRO,Ano-2008,2008-01-01,48A
48A-TURISMO,NOTURNO,JUIZ DE FORA,2009,1,46,OUTRO,Ano-2009,2009-01-01,48A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,1998,2,1,OUTRO,Ano-1998,1998-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,1999,1,2,OUTRO,Ano-1999,1999-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2000,1,1,OUTRO,Ano-2000,2000-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2000,2,45,OUTRO,Ano-2000,2000-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2001,1,18,OUTRO,Ano-2001,2001-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2001,2,15,OUTRO,Ano-2001,2001-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2002,1,9,OUTRO,Ano-2002,2002-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2002,2,16,OUTRO,Ano-2002,2002-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2003,1,22,OUTRO,Ano-2003,2003-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2003,2,21,OUTRO,Ano-2003,2003-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2004,1,20,OUTRO,Ano-2004,2004-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2004,2,23,OUTRO,Ano-2004,2004-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2005,1,29,OUTRO,Ano-2005,2005-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2005,2,20,OUTRO,Ano-2005,2005-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2006,1,23,OUTRO,Ano-2006,2006-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2006,2,26,OUTRO,Ano-2006,2006-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2007,1,20,OUTRO,Ano-2007,2007-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2007,2,21,OUTRO,Ano-2007,2007-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2008,1,20,OUTRO,Ano-2008,2008-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2008,2,23,OUTRO,Ano-2008,2008-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2009,1,22,OUTRO,Ano-2009,2009-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2009,2,22,OUTRO,Ano-2009,2009-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2010,1,29,OUTRO,Ano-2010,2010-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2010,2,33,OUTRO,Ano-2010,2010-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2011,1,31,OUTRO,Ano-2011,2011-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2011,2,37,OUTRO,Ano-2011,2011-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2012,1,30,OUTRO,Ano-2012,2012-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2012,2,36,OUTRO,Ano-2012,2012-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2013,1,38,OUTRO,Ano-2013,2013-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2013,2,31,OUTRO,Ano-2013,2013-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2014,1,42,OUTRO,Ano-2014,2014-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2014,2,36,OUTRO,Ano-2014,2014-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2015,1,30,OUTRO,Ano-2015,2015-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2015,2,27,OUTRO,Ano-2015,2015-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2016,1,32,OUTRO,Ano-2016,2016-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2016,2,30,OUTRO,Ano-2016,2016-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2017,1,31,OUTRO,Ano-2017,2017-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2017,2,30,OUTRO,Ano-2017,2017-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2018,1,29,OUTRO,Ano-2018,2018-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2018,2,29,OUTRO,Ano-2018,2018-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2019,1,29,OUTRO,Ano-2019,2019-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2019,2,31,OUTRO,Ano-2019,2019-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2020,1,29,OUTRO,Ano-2020,2020-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2020,2,29,OUTRO,Ano-2020,2020-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2021,1,28,OUTRO,Ano-2021,2021-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2021,2,26,OUTRO,Ano-2021,2021-07-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2022,1,27,OUTRO,Ano-2022,2022-01-01,49A
49A-ENGENHARIA DE PRODUÇÃO,NOTURNO,JUIZ DE FORA,2022,2,26,OUTRO,Ano-2022,2022-07-01,49A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,1996,2,1,OUTRO,Ano-1996,1996-07-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,1999,1,1,OUTRO,Ano-1999,1999-01-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,1999,2,1,OUTRO,Ano-1999,1999-07-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2000,1,1,OUTRO,Ano-2000,2000-01-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2000,2,1,OUTRO,Ano-2000,2000-07-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2001,1,36,OUTRO,Ano-2001,2001-01-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2001,2,1,OUTRO,Ano-2001,2001-07-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2002,1,24,OUTRO,Ano-2002,2002-01-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2002,2,1,OUTRO,Ano-2002,2002-07-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2003,1,30,OUTRO,Ano-2003,2003-01-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2003,2,3,OUTRO,Ano-2003,2003-07-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2004,1,32,OUTRO,Ano-2004,2004-01-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2005,1,33,OUTRO,Ano-2005,2005-01-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2005,2,3,OUTRO,Ano-2005,2005-07-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2006,1,37,OUTRO,Ano-2006,2006-01-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2006,2,6,OUTRO,Ano-2006,2006-07-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2007,1,31,OUTRO,Ano-2007,2007-01-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2007,2,1,OUTRO,Ano-2007,2007-07-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2008,1,32,OUTRO,Ano-2008,2008-01-01,50A
50A-ENGENHARIA ELÉTRICA,NOTURNO,JUIZ DE FORA,2009,1,31,OUTRO,Ano-2009,2009-01-01,50A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2000,1,1,OUTRO,Ano-2000,2000-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2001,1,1,OUTRO,Ano-2001,2001-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2001,2,1,OUTRO,Ano-2001,2001-07-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2002,1,41,OUTRO,Ano-2002,2002-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2003,1,42,OUTRO,Ano-2003,2003-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2003,2,2,OUTRO,Ano-2003,2003-07-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2004,1,44,OUTRO,Ano-2004,2004-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2004,2,2,OUTRO,Ano-2004,2004-07-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2005,1,41,OUTRO,Ano-2005,2005-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2006,1,49,OUTRO,Ano-2006,2006-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2006,2,2,OUTRO,Ano-2006,2006-07-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2007,1,44,OUTRO,Ano-2007,2007-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2008,1,41,OUTRO,Ano-2008,2008-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2009,1,42,OUTRO,Ano-2009,2009-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2010,1,43,OUTRO,Ano-2010,2010-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2011,1,42,OUTRO,Ano-2011,2011-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2012,1,55,OUTRO,Ano-2012,2012-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2013,1,53,OUTRO,Ano-2013,2013-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2013,2,1,OUTRO,Ano-2013,2013-07-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2014,1,82,OUTRO,Ano-2014,2014-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2014,2,1,OUTRO,Ano-2014,2014-07-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2015,1,46,OUTRO,Ano-2015,2015-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2015,2,3,OUTRO,Ano-2015,2015-07-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2016,1,52,OUTRO,Ano-2016,2016-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2016,2,6,OUTRO,Ano-2016,2016-07-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2017,1,50,OUTRO,Ano-2017,2017-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2017,2,5,OUTRO,Ano-2017,2017-07-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2018,1,43,OUTRO,Ano-2018,2018-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2019,1,97,OUTRO,Ano-2019,2019-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2020,1,55,OUTRO,Ano-2020,2020-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2021,1,45,OUTRO,Ano-2021,2021-01-01,51A
51A-CIÊNCIAS ECONÔMICAS,NOTURNO,JUIZ DE FORA,2022,1,49,OUTRO,Ano-2022,2022-01-01,51A
52A-TURISMO,INTEGRAL,JUIZ DE FORA,2001,1,1,OUTRO,Ano-2001,2001-01-01,52A
52A-TURISMO,INTEGRAL,JUIZ DE FORA,2003,2,46,OUTRO,Ano-2003,2003-07-01,52A
52A-TURISMO,INTEGRAL,JUIZ DE FORA,2004,1,1,OUTRO,Ano-2004,2004-01-01,52A
52A-TURISMO,INTEGRAL,JUIZ DE FORA,2004,2,46,OUTRO,Ano-2004,2004-07-01,52A
52A-TURISMO,INTEGRAL,JUIZ DE FORA,2005,2,47,OUTRO,Ano-2005,2005-07-01,52A
52A-TURISMO,INTEGRAL,JUIZ DE FORA,2006,1,1,OUTRO,Ano-2006,2006-01-01,52A
52A-TURISMO,INTEGRAL,JUIZ DE FORA,2006,2,54,OUTRO,Ano-2006,2006-07-01,52A
52A-TURISMO,INTEGRAL,JUIZ DE FORA,2007,2,48,OUTRO,Ano-2007,2007-07-01,52A
52A-TURISMO,INTEGRAL,JUIZ DE FORA,2008,2,49,OUTRO,Ano-2008,2008-07-01,52A
52A-TURISMO,INTEGRAL,JUIZ DE FORA,2009,2,23,OUTRO,Ano-2009,2009-07-01,52A
53A-NORMAL SUPERIOR,DIURNO,JUIZ DE FORA,2002,1,65,DIURNO,Ano-2002,2002-01-01,53A
53A-NORMAL SUPERIOR,DIURNO,JUIZ DE FORA,2005,1,1727,DIURNO,Ano-2005,2005-01-01,53A
53B-NORMAL SUPERIOR,DIURNO,JUIZ DE FORA,2007,2,36,DIURNO,Ano-2007,2007-07-01,53B
53C-NORMAL SUPERIOR,INTEGRAL,JUIZ DE FORA,2007,2,17,OUTRO,Ano-2007,2007-07-01,53C
54A-ADMINISTRAÇÃO - EAD - PILOTO JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2006,1,1,OUTRO,Ano-2006,2006-01-01,54A
54A-ADMINISTRAÇÃO - EAD - PILOTO JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2006,2,350,OUTRO,Ano-2006,2006-07-01,54A
54A-ADMINISTRAÇÃO - EAD - PILOTO JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2007,1,31,OUTRO,Ano-2007,2007-01-01,54A
54A-ADMINISTRAÇÃO - EAD - PILOTO JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2007,2,1,OUTRO,Ano-2007,2007-07-01,54A
54A-ADMINISTRAÇÃO - EAD - PILOTO JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2008,1,2,OUTRO,Ano-2008,2008-01-01,54A
55A-ESTATÍSTICA,INTEGRAL,JUIZ DE FORA,2007,1,25,OUTRO,Ano-2007,2007-01-01,55A
55A-ESTATÍSTICA,INTEGRAL,JUIZ DE FORA,2008,1,26,OUTRO,Ano-2008,2008-01-01,55A
55A-ESTATÍSTICA,INTEGRAL,JUIZ DE FORA,2008,2,1,OUTRO,Ano-2008,2008-07-01,55A
55A-ESTATÍSTICA,INTEGRAL,JUIZ DE FORA,2009,1,1,OUTRO,Ano-2009,2009-01-01,55A
56A-QUÍMICA,INTEGRAL,JUIZ DE FORA,2006,1,38,OUTRO,Ano-2006,2006-01-01,56A
56A-QUÍMICA,INTEGRAL,JUIZ DE FORA,2007,1,29,OUTRO,Ano-2007,2007-01-01,56A
56A-QUÍMICA,INTEGRAL,JUIZ DE FORA,2008,1,31,OUTRO,Ano-2008,2008-01-01,56A
57A-QUÍMICA - LICENCIATURA,INTEGRAL,JUIZ DE FORA,2005,2,2,OUTRO,Ano-2005,2005-07-01,57A
57A-QUÍMICA - LICENCIATURA,INTEGRAL,JUIZ DE FORA,2006,1,13,OUTRO,Ano-2006,2006-01-01,57A
57A-QUÍMICA - LICENCIATURA,INTEGRAL,JUIZ DE FORA,2007,1,24,OUTRO,Ano-2007,2007-01-01,57A
57A-QUÍMICA - LICENCIATURA,INTEGRAL,JUIZ DE FORA,2008,1,32,OUTRO,Ano-2008,2008-01-01,57A
58A-ADMINISTRAÇÃO - EAD - POLO BICAS,INTEGRAL,JUIZ DE FORA,2007,1,1,OUTRO,Ano-2007,2007-01-01,58A
58A-ADMINISTRAÇÃO - EAD - POLO BICAS,INTEGRAL,JUIZ DE FORA,2007,2,52,OUTRO,Ano-2007,2007-07-01,58A
58A-ADMINISTRAÇÃO - EAD - POLO BICAS,INTEGRAL,JUIZ DE FORA,2008,1,1,OUTRO,Ano-2008,2008-01-01,58A
58B-ADMINISTRAÇÃO - EAD - POLO BOA ESPERANÇA,INTEGRAL,JUIZ DE FORA,2007,1,2,OUTRO,Ano-2007,2007-01-01,58B
58B-ADMINISTRAÇÃO - EAD - POLO BOA ESPERANÇA,INTEGRAL,JUIZ DE FORA,2007,2,25,OUTRO,Ano-2007,2007-07-01,58B
58C-ADMINISTRAÇÃO - EAD - POLO ILICINEA,INTEGRAL,JUIZ DE FORA,2007,1,1,OUTRO,Ano-2007,2007-01-01,58C
58C-ADMINISTRAÇÃO - EAD - POLO ILICINEA,INTEGRAL,JUIZ DE FORA,2007,2,25,OUTRO,Ano-2007,2007-07-01,58C
58C-ADMINISTRAÇÃO - EAD - POLO ILICINEA,INTEGRAL,JUIZ DE FORA,2008,1,1,OUTRO,Ano-2008,2008-01-01,58C
58D-ADMINISTRAÇÃO - EAD - POLO PESCADOR,INTEGRAL,JUIZ DE FORA,2007,1,2,OUTRO,Ano-2007,2007-01-01,58D
58D-ADMINISTRAÇÃO - EAD - POLO PESCADOR,INTEGRAL,JUIZ DE FORA,2007,2,25,OUTRO,Ano-2007,2007-07-01,58D
58E-ADMINISTRAÇÃO - EAD - POLO SALINAS,INTEGRAL,JUIZ DE FORA,2007,2,25,OUTRO,Ano-2007,2007-07-01,58E
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES,INTEGRAL,JUIZ DE FORA,2008,2,46,OUTRO,Ano-2008,2008-07-01,59B
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES,INTEGRAL,JUIZ DE FORA,2009,1,1,OUTRO,Ano-2009,2009-01-01,59B
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES,INTEGRAL,JUIZ DE FORA,2012,2,12,OUTRO,Ano-2012,2012-07-01,59B
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES,INTEGRAL,JUIZ DE FORA,2013,1,7,OUTRO,Ano-2013,2013-01-01,59B
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES,INTEGRAL,JUIZ DE FORA,2014,1,9,OUTRO,Ano-2014,2014-01-01,59B
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2007,1,1,OUTRO,Ano-2007,2007-01-01,59C
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2008,2,46,OUTRO,Ano-2008,2008-07-01,59C
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2009,1,2,OUTRO,Ano-2009,2009-01-01,59C
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2009,2,35,OUTRO,Ano-2009,2009-07-01,59C
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2012,2,22,OUTRO,Ano-2012,2012-07-01,59C
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2013,1,5,OUTRO,Ano-2013,2013-01-01,59C
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2014,1,24,OUTRO,Ano-2014,2014-01-01,59C
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2018,2,26,OUTRO,Ano-2018,2018-07-01,59C
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA,INTEGRAL,JUIZ DE FORA,2022,2,18,OUTRO,Ano-2022,2022-07-01,59C
59D-QUÍMICA - EAD - PÓLO DE BOM SUCESSO,INTEGRAL,JUIZ DE FORA,2008,2,19,OUTRO,Ano-2008,2008-07-01,59D
59E-QUÍMICA - EAD - PÓLO DE SETE LAGOAS,INTEGRAL,JUIZ DE FORA,2008,2,23,OUTRO,Ano-2008,2008-07-01,59E
59E-QUÍMICA - EAD - PÓLO DE SETE LAGOAS,INTEGRAL,JUIZ DE FORA,2009,1,1,OUTRO,Ano-2009,2009-01-01,59E
59E-QUÍMICA - EAD - PÓLO DE SETE LAGOAS,INTEGRAL,JUIZ DE FORA,2009,2,37,OUTRO,Ano-2009,2009-07-01,59E
59E-QUÍMICA - EAD - PÓLO DE SETE LAGOAS,INTEGRAL,JUIZ DE FORA,2012,2,26,OUTRO,Ano-2012,2012-07-01,59E
59E-QUÍMICA - EAD - PÓLO DE SETE LAGOAS,INTEGRAL,JUIZ DE FORA,2013,1,2,OUTRO,Ano-2013,2013-01-01,59E
59E-QUÍMICA - EAD - PÓLO DE SETE LAGOAS,INTEGRAL,JUIZ DE FORA,2018,2,25,OUTRO,Ano-2018,2018-07-01,59E
59E-QUÍMICA - EAD - PÓLO DE SETE LAGOAS,INTEGRAL,JUIZ DE FORA,2022,2,11,OUTRO,Ano-2022,2022-07-01,59E
59F-QUÍMICA - EAD - PÓLO DE BARROSO,INTEGRAL,JUIZ DE FORA,2009,2,36,OUTRO,Ano-2009,2009-07-01,59F
59F-QUÍMICA - EAD - PÓLO DE BARROSO,INTEGRAL,JUIZ DE FORA,2012,2,14,OUTRO,Ano-2012,2012-07-01,59F
59F-QUÍMICA - EAD - PÓLO DE BARROSO,INTEGRAL,JUIZ DE FORA,2013,1,9,OUTRO,Ano-2013,2013-01-01,59F
59G-QUÍMICA - EAD - PÓLO DE ILICÍNEA,INTEGRAL,JUIZ DE FORA,2009,2,27,OUTRO,Ano-2009,2009-07-01,59G
59G-QUÍMICA - EAD - PÓLO DE ILICÍNEA,INTEGRAL,JUIZ DE FORA,2012,2,9,OUTRO,Ano-2012,2012-07-01,59G
59G-QUÍMICA - EAD - PÓLO DE ILICÍNEA,INTEGRAL,JUIZ DE FORA,2013,1,9,OUTRO,Ano-2013,2013-01-01,59G
59G-QUÍMICA - EAD - PÓLO DE ILICÍNEA,INTEGRAL,JUIZ DE FORA,2014,1,10,OUTRO,Ano-2014,2014-01-01,59G
59H-QUÍMICA - EAD - PÓLO DE BOA ESPERANÇA,INTEGRAL,JUIZ DE FORA,2018,2,11,OUTRO,Ano-2018,2018-07-01,59H
59H-QUÍMICA - EAD - PÓLO DE BOA ESPERANÇA,INTEGRAL,JUIZ DE FORA,2022,2,10,OUTRO,Ano-2022,2022-07-01,59H
